"","mean_age","NRI","local","coords.LON","coords.LAT"
"1708",1e-05,0.850945920603172,"temperate",-71.7223662944658,42.1307580174905
"1709",1e-05,0.850945920603172,"temperate",-70.901633972069,42.0319886739968
"1710",1e-05,0.850945920603172,"temperate",-123.665746679494,41.1097358543021
"1711",1e-05,0.850945920603172,"temperate",-122.716552734375,41.1235961850936
"1712",1e-05,0,"temperate",-121.716552734375,41.1235961850935
"1713",1e-05,0,"temperate",-120.716552734375,41.1235961850935
"1714",1e-05,0,"temperate",-119.716552734375,41.1235961850936
"1715",1e-05,0,"temperate",-118.716552734375,41.1235961850935
"1716",1e-05,0,"temperate",-117.716552734375,41.1235961850936
"1756",1e-05,2.50440757938002,"temperate",-114.716552734375,39.1235961841401
"1757",1e-05,2.50440757938002,"temperate",-113.716552734375,39.1235961841401
"1758",1e-05,2.50440757938002,"temperate",-112.716552734375,39.1235961841401
"1759",1e-05,2.50440757938002,"temperate",-111.716552734375,39.1235961841401
"1760",1e-05,2.50440757938002,"temperate",-110.716552734375,39.1235961841401
"1761",1e-05,2.50440757938002,"temperate",-109.716552734375,39.1235961841401
"1762",1e-05,3.819126564946,"temperate",-108.716552734375,39.1235961841401
"1763",1e-05,3.819126564946,"temperate",-107.716552734375,39.1235961841401
"1764",1e-05,3.819126564946,"temperate",-106.716552734375,39.1235961841401
"1765",1e-05,3.819126564946,"temperate",-105.716552734375,39.1235961841401
"1766",1e-05,3.819126564946,"temperate",-104.716552734375,39.1235961841401
"1767",1e-05,3.819126564946,"temperate",-103.716552734375,39.1235961841401
"1768",1e-05,3.819126564946,"temperate",-102.716552734375,39.1235961841401
"1769",1e-05,3.819126564946,"temperate",-101.716552734375,39.1235961841401
"1770",1e-05,3.819126564946,"temperate",-100.716552734375,39.1235961841401
"1771",1e-05,3.819126564946,"temperate",-99.7165527343749,39.1235961841401
"1772",1e-05,3.819126564946,"temperate",-98.716552734375,39.1235961841401
"1773",1e-05,5.80684348599053,"temperate",-97.716552734375,39.1235961841401
"1774",1e-05,5.80684348599053,"temperate",-96.716552734375,39.1235961841401
"1775",1e-05,5.80684348599053,"temperate",-95.716552734375,39.1235961841401
"1776",1e-05,5.80684348599053,"temperate",-94.716552734375,39.1235961841401
"1777",1e-05,5.80684348599053,"temperate",-93.716552734375,39.1235961841401
"1778",1e-05,5.80684348599053,"temperate",-92.716552734375,39.1235961841401
"1779",1e-05,5.80684348599053,"temperate",-91.7165527343749,39.1235961841401
"1780",1e-05,5.80684348599053,"temperate",-90.716552734375,39.1235961841401
"1781",1e-05,5.80684348599053,"temperate",-89.716552734375,39.1235961841401
"1782",1e-05,5.80684348599053,"temperate",-88.716552734375,39.1235961841401
"1783",1e-05,6.59973957636446,"temperate",-87.716552734375,39.1235961841401
"1784",1e-05,6.59973957636446,"temperate",-86.7165527343749,39.12359618414
"1785",1e-05,6.89281452742896,"temperate",-85.716552734375,39.1235961841401
"1786",1e-05,5.91251095343567,"temperate",-84.716552734375,39.1235961841401
"1787",1e-05,5.91251095343567,"temperate",-83.716552734375,39.1235961841401
"1788",1e-05,5.91251095343567,"temperate",-82.716552734375,39.1235961841401
"1789",1e-05,5.91251095343567,"temperate",-81.716552734375,39.1235961841401
"1790",1e-05,5.91251095343567,"temperate",-80.716552734375,39.1235961841401
"1791",1e-05,5.21322169197874,"temperate",-79.716552734375,39.1235961841401
"1792",1e-05,6.06986328221761,"temperate",-78.716552734375,39.1235961841401
"1793",1e-05,6.06986328221761,"temperate",-77.7165427629013,39.1235976489422
"1794",1e-05,5.73717761071428,"temperate",-76.8032023625989,39.1636844154527
"1795",1e-05,5.38176565106169,"temperate",-75.7610195801937,39.0619136816847
"1796",1e-05,4.18741916201612,"temperate",-74.8206828023333,39.3870381029231
"1797",1e-05,4.18741916201612,"temperate",-122.638551464368,38.3306679499862
"1798",1e-05,4.18741916201612,"temperate",-121.706640630233,38.1286180167414
"1799",1e-05,4.18741916201612,"temperate",-120.716552734375,38.1235961836423
"1800",1e-05,4.18741916201612,"temperate",-119.716552734375,38.1235961836422
"1801",1e-05,4.18741916201612,"temperate",-118.716552734375,38.1235961836423
"1802",1e-05,4.18741916201612,"temperate",-117.716552734375,38.1235961836422
"1803",1e-05,4.18741916201612,"temperate",-116.716552734375,38.1235961836423
